"","l.x","l.y","l.sd","l.lower","l.upper"
"251",10876,343.470638454245,154.546980327087,40.5585570131544,646.382719895335
"252",10889,343.539968482026,154.53389409722,40.6535360514742,646.426400912577
"253",10972,343.981202936489,154.450631480615,41.257965234484,646.704440638493
"254",11119,344.756704789305,154.304382094926,42.3201158832489,647.193293695361
"255",11139,344.861628966056,154.284603705135,42.4638057039915,647.25945222812
"256",11180,345.076286171354,154.244147094098,42.7577578669219,647.394814475786
"257",11218,345.274712726402,154.206757437446,43.0294681490079,647.519957303796
"258",11317,345.789306238241,154.109827889584,43.7340435746564,647.844568901826
"259",11376,346.094367003528,154.052390586317,44.1516814543457,648.03705255271
"260",11389,346.16142201368,154.039767803282,44.2434771192479,648.079366908112
"261",11399,346.212963099714,154.030066039023,44.3140336632295,648.111892536198
"262",11478,346.618926617801,153.953668226388,44.8697368940793,648.368116341522
"263",11619,347.338173980092,153.818393165212,45.8541233762764,648.822224583908
"264",11687,347.68262044413,153.753646100581,46.3254740869914,649.039766801268
"265",11718,347.839126265981,153.724234738904,46.53962617773,649.138626354232
"266",11786,348.181289554856,153.659950461939,47.0077866494561,649.354792460256
"267",11817,348.336757409203,153.630749385829,47.2204886129779,649.453026205428
"268",11876,348.631753649957,153.575354162438,47.6240594915784,649.639447808335
"269",11889,348.696595507274,153.563180270061,47.7127621779549,649.680428836593
"270",12119,349.834457663779,153.349684012423,49.2690769994298,650.399838328129
"271",12187,350.167502703911,153.287243066753,49.7245062930754,650.610499114746
"272",12218,350.318825422655,153.258879502217,49.9314215983099,650.706229247001
"273",12286,350.649651360515,153.196885874929,50.383755045654,650.915547675376
"274",12317,350.799965321455,153.168725528551,50.5892632854947,651.010667357416
"275",12376,351.085177808662,153.115304915101,50.9791801750638,651.191175442261
"276",12389,351.147868377938,153.10356502347,51.0648809319357,651.23085582394
"277",12486,351.613899652683,153.016316522943,51.7019192677142,651.525880037651
"278",12619,352.247935255496,152.897682306797,52.5684779341733,651.927392576818
"279",12663,352.456436469855,152.858686584976,52.8534107633029,652.059462176407
"280",12687,352.569902472179,152.837468674917,53.0084638693409,652.131341075017
"281",12700,352.631286147492,152.825991078081,53.0923436344541,652.170228660531
"282",12718,352.716189611555,152.810116905781,53.2083604762244,652.224018746885
"283",12825,353.21875850231,152.716181001483,53.8950437394027,652.542473265218
"284",12986,353.968111780334,152.576206652624,54.9187467411918,653.017476819477
"285",12993,354.00050672728,152.570157851362,54.9629973386109,653.038016115949
